,ID,text,IPA,audio,pauses
52,8a30ee6a-3b83-4ec8-9998-3b53ce36c5b2,"География, это сфера территориального распространения чего-либо.Объект изучения географии — законы и закономерности размещения и взаимодействия компонентов географической среды и их сочетаний на разных уровнях.","ɡʲɪɡʲɪˈɡrɐfʲɪjə, ˈɛtə sfʲɪrə tʲɪtʲɪˈtʲɛrʲɪjɪlʲɪx rəspʲɪrənˈdʲɛsʲɪjɪ ɡʲɪ ɡʲɪbə. ˈobjɛkt ɪzˈdʲuːʃɪnʲɪ ɡʲɪˈɡrɐfʲɪjə — zəkɐnɪ ɪ zəkɐnəˈmʲɛstɪ rəzˈmʲɛʃʲɪnʲɪ ɪ vzɐjˈmədʲɛjstvʲɪja kəmpənɪˈjɛntəv ɡʲɪˈɡrɐfʲɪskəjɪ sʲrɛːdə ɪ jɪr səbˈtʃɛtʃɪjɪnʲɪ nə ˈrɐːx ˈlʲuːvlʲɛx.",,
53,38ed62b4-3728-4796-9c56-323a821e7858,"1067 год по юлианскому календарю — невисокосный год, начинающийся в понедельник.Это 1067 год нашей эры, 7 год 7-го десятилетия XI века 2-го тысячелетия, 8 год 1060-х годов.Он закончился 957 лет назад.",ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeся,,
54,85f2b817-7f87-47ea-9b96-0a08b71cc1cc,"Век — внесистемная единица измерения времени, равная 100 годам.Десять веков составляют тысячелетие.В Российской Федерации единица век допущена для использования наряду с единицами времени Международной системы единиц.",ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪ,,
55,e343ce49-c6fa-4172-b7c8-33f15e7fccf6,"1924 год по григорианскому календарю — високосный год, начинающийся во вторник.Это 1924 год нашей эры, 4 год 3-го десятилетия XX века 2-го тысячелетия, 5 год 1920-х годов.Он закончился 100 лет назад.",ɡʲɪˈdʲe ɡʲɪ ɡʲɪɡʲɪˈɡʲorʲɪjɪn skʲɪj ɡʲɪˈlʲeɪndʲeɪrʲu ɡʲɪ ˈvʲɪskɔsp ɡʲɪˈdɔ ɡʲɪˈnʲaɪmʲɪnʲɪˈɡʲɪsʲtʲɪrʲɪɡʲɪ ˈvʲɪtʲɪˈnʲɪtsʲɪ. ˈɪtʲɪ ɡʲɪˈdʲe ɡʲɪ ɡʲɪˈnʲaʊʃr ˈɛrə. ˈɪtʲɪ ɡʲɪˈdʲe ɡʲɪ ɡʲɪˈdʲe ɡʲɪ ˈtʲrʲi ɡʲɪˈdʲe ɡʲɪˈsʲɪtʲɪ ɡʲɪˈsʲɪj ɡʲɪˈtʲsʲɛ ɡʲɪˈvʲɪtsʲɛ ɡʲɪˈtʲu ɡʲɪˈtʲы ɡʲɪˈtʲы ɡʲɪˈtʲы ɡʲɪˈtʲы ɡʲɪˈtʲы ɡʲɪˈtʲы ɡʲɪˈtʲы ɡʲɪˈtʲы ɡʲɪˈtʲы ɡʲɪˈtʲы ɡʲɪˈtʲы ɡʲɪˈtʲы ɡʲɪˈtʲы ɡʲɪˈtʲы ɡʲɪˈtʲы ɡʲɪˈtʲы ɡʲɪˈtʲы ɡʲɪˈtʲы ɡʲɪˈtʲы ɡʲɪ,,
56,5dc7e397-2093-44db-9c14-b5a965ce1015,"1452 год по юлианскому календарю — високосный год, начинающийся в субботу.Это 1452 год нашей эры, 2 год 6-го десятилетия XV века 2-го тысячелетия, 3 год 1450-х годов.Он закончился 572 года назад.",ˌdʲɪsʲɪˈtʲiːlʲiɪtʲiɪ ˌkʲaːlʲɪnˈdʲaːrʲuː ˈvʲiːskosnɨɪ ˌgɔd ˌnʲaɪˈtɕiːsʲɪˈbʲuːtʲiɪ ˌsɨˈbət்த ˌjɵ ˌdʲɪsʲɪˈtʲiːlʲiɪtʲiɪ ˌkʲaːlʲɪnˈdʲaːrʲuː ˈvʲiːskosnɨɪ ˌgɔd ˌnʲaɪˈtɕiːсʲɪˈbʲuːtʲiɪ ˌsɨˈbət்த ˌjɵ ˌdʲɪsʲɪˈtʲiːlʲiɪtʲiɪ ˌkʲaːlʲɪnˈdʲaːrʲuː ˈvʲiːskosnɨɪ ˌgɔd ˌnʲaɪˈtɕiːсʲɪˈbʲuːtʲiɪ ˌsɨˈbət்த ˌjɵ ˌdʲɪsʲɪˈtʲiːlʲiɪtʲiɪ ˌkʲaːlʲɪnˈdʲaːrʲuː ˈvʲiːskosnɨɪ ˌgɔd ˌnʲaɪˈtɕiːсʲɪˈbʲuːtʲiɪ ˌsɨˈbət்த ˌjɵ ˌdʲɪsʲɪˈtʲiːlʲiɪtʲiɪ ˌkʲa,,
57,3d552df8-f89e-4107-bd5c-cdf28bb0e0f7,"Юпитер — крупнейшая планета Солнечной системы, пятая по удалённости от Солнца.Наряду с Сатурном Юпитер классифицируется как газовый гигант.",d͡ʑuˈpʲitʲɪr ˈkruːpʲnʲeɪʃtʲa pʲaˈnʲɛtə sələˈnʲitɕnəj sʲɪˈstəmə pʲaˈtəj pə uˈdaːlʲɵnʲɪstʲe fʲuˈsənə. nəˈrʲaːdʲu sə sətərˈnəm d͡ʑuˈpʲitʲɪr klʲaːsʲɪfʲɪˈsiruːtsə kək ˈgazəvəj ˈɡʲigʲant.,,
58,f93f15bd-f843-463a-931e-34fc268a5b76,Сатурн — шестая планета по удалённости от Солнца и вторая по размерам планета в Солнечной системе после Юпитера.Сатурн классифицируется как газовая планета-гигант.Сатурн назван в честь римского бога земледелия.,sɐtʊrˈn ʂɛstˈaja plɐˈnɛtə pə uˈdəlʲɵnʲɵstʲɵt sʊlˈnətsə ɪ vˈtorəja pə razˈmʲɛrəm plɐˈnɛtə v sʊlˈnɛtɕjəj sʲɪˈstɛmə pəsʲɪ ˈjʊpɪtʲɪrə. sɐtʊrˈn klɐsɪfʲɪˈtɪrujtsə kəlʲ ˈgazəvəj plɐˈnɛtə ˈgʲɪɡʲɪnt. sɐtʊrˈn nɐˈzvən v tɕɛstʲu rʲɪmˈskəj bəɡə zʲɪmˈlʲɛdʲɛlʲɪja.,,
59,b4071a99-e906-4191-b4c5-400b3aa405af,"Водород — химический элемент первого периода периодической таблицы химических элементов Д. И. Менделеева, с атомным номером 1.Одноатомная форма водорода — самое распространённое химическое вещество во Вселенной, составляющее примерно 75 % всей барионной массы.","və.dɐˈrɐt͡ɕ — xʲɪˈmʲɪ.ɕɪj ɪˈlʲɛ.mɛnt ˈpʲɛrʲɪjˈdɐ ˈpʲɛrʲɪjˈdʲɪj.eskɐj tɐˈbʲlʲɪtsɨ xʲɪˈmʲɪ.ɕɪj ɪˈlʲɛ.mɛntɐv dʲɪ.ɪ mʲɪn.dʲɪˈlʲɛj.ɪˈvʲa, sɐ ɐˈtɒm.nɨj ˈnɔmʲɪr 1. ɐˈdɐtɐm.ɐˈtɐm.ɐj fɐˈmɐ və.dɐˈrɐdɐ — sɐˈmɐ rɐspʲrɐˈstrʲɪ.ɕɪj xʲɪˈmʲɪ.ɕɪj vʲɛɕˈtsɨ sə vɐˈsʲɛlʲɪj, sɐˈzɨv.lʲa jɛ prʲɪˈvʲɛz 75 % vʲɛlʲɪj bɐˈrʲɪj.ОН mass.",,
60,45a03e57-08a4-49f4-8f54-47256b312ac1,"Гелий первого периода периодической системы химических элементов Д. И. Менделеева с атомным номером 2.Простое вещество гелий — инертный одноатомный газ без цвета, вкуса и запаха.По распространённости во Вселенной и по лёгкости занимает второе место после водорода.",ɡəˈliɪj fərˈvəj pʲɪrɪˈjɔdə pʲɪrʲɪjʊˈdɪstɪčɪskəj sʲɪstɛˈmə xʲɪmɪˈčɪskəj ɛlʲɛˈmɛntəf dʲɪ i mʲɪnˈdʲɛlʲɪjɛɪvə səˈatomnəm ˈnomərəm dʲu. prəˈstəjə vʲɛˈštəsʲtə ɡəˈliɪj ɪnˈɛrtnəj ənˈdəatomnəj ɡəz bəz tsvʲɛtə vəˈstə ɡəˈpəxə. pə rəspʲɪrətʲɪˈvnəstʲɪ vəvʲɛlʲɪˈunə ɪ pə lʲɵɡkəstʲɪ zənəˈmɛj tərˈdɛj pəsʲtʲɛ vədərəˈdə.,,
61,fac6cf6d-2e6b-44ed-8cfd-e7008aaac759,"Марс — четвёртая по удалённости от Солнца и седьмая по размеру планета Солнечной системы.Наряду с Меркурием, Венерой и Землёй принадлежит к семейству планет земной группы.Названа в честь Марса — древнеримского бога войны, соответствующего древнегреческому Аресу.",ˈmɑrs,,
62,747ebbc7-145c-43e9-9b4d-1aedf3c1ee1e,"Окситанский язык, провансальский язык выделяют особую пиренейскую группу романских языков, к которой относят окситанский, каталанский, гасконский и арагонский языки.Другие лингвисты относят окситанский вместе с каталанским к окситано-романской подгруппе.","ˌɔksɪtɑ̃ski jɪzɪk, prɔvɑ̃sальski jɪzɪk vɨdʲɪljʊt əs'bəʊzal'pirənɛjskʊ grʊpjʊ rɔmɑ̃skʊ jɪzɪk, kətərʊjʊ rələtjʊt ɔksɪtɑ̃ski, kətəlɑ̃ski, gɑ̃skɔ̃ski ɪ arəɡɔ̃ski jɪzɪk. Dʁʊgʲɪjɪ lɪŋɡvɪstɪ rələtjʊt ɔksɪtɑ̃ski təgɛt sə kətəlɑ̃ski kɔk sə ɔksɪtɑ̃nɔ-ʁɔmɑ̃skʊ pɔdɡʁʊpjʊ.",,
63,2719c348-b275-4f64-af1e-44e241693c29,"Кириллица — один из двух.Почти во всех славянских землях вплоть до XI века кириллица использовалась параллельно с глаголицей.У западных славян кириллица быстро вышла из употребления, её заменило латинское письмо.","kʲɪrɪˈlʲɪtsə — ɐˈdʲin ɪz dʲve. pɐˈtɕːi vɐˈzʲɛ slɐˈvʲænskʲɪx zʲɛmlʲɪax vplɔtʲ lʲi xi vʲeˈkʲi kʲɪrɪˈlʲɪtsə ɪzpoluˈzovalася pɐˈralʲlʲɛlnɔ s glɐˈɡolʲɪtsʲeɪ. u zɐˈpɐʂtɕːi slɐˈvʲæns kʲɪrɪˈlʲɪtsə bryːko vɨˈzʲi iz uˈtʲɛplʲuˈzʲɛnʲiə, jɪrə zɐmʲɪnʲiˈlo latʲɪnˈskə pʲɪsʲmə.",,
64,c2fdb035-3261-4215-a221-80b3db7a4e64,"Кириллица — один из двух.Почти во всех славянских землях вплоть до XI века кириллица использовалась параллельно с глаголицей.У западных славян кириллица быстро вышла из употребления, её заменило латинское письмо.","kʲɪrɪˈlʲɪtsə — ɐˈdʲin ɪz dʲve. pɐˈtɕːi vɐˈzʲɛ slɐˈvʲænskʲɪx zʲɛmlʲɪax vplɔtʲ lʲi xi vʲeˈkʲi kʲɪrɪˈlʲɪtsə ɪzpoluˈzovalася pɐˈralʲlʲɛlnɔ s glɐˈɡolʲɪtsʲeɪ. u zɐˈpɐʂtɕːi slɐˈvʲæns kʲɪrɪˈlʲɪtsə bryːko vɨˈzʲi iz uˈtʲɛplʲuˈzʲɛnʲiə, jɪrə zɐmʲɪnʲiˈlo latʲɪnˈskə pʲɪsʲmə.",,
65,f1d4f2fb-fa52-464c-adf8-33f0f2d21e71,IX век по юлианскому календарю — век с 1 января 801 года по 31 декабря 900 года.Это 9-й век 1-го тысячелетия.Закончился 1124 года назад.,ˈjɛk ˈvʲeɪk pə ˌjʊliˈanskəjə ˌkɐlʲɪnˈdʲarʲu — ˈvʲeɪk s ˈjænʊˈvʲarʲe ˌtʂɪtˈfʲɵrʲu ˌpə ˈsʲɪmbər ˌtrʲɪtsˈtəlʲu. ˈɛtə ˌnʲaʊtʲɪrˈnɔɪ ˌvʲeɪk ˌtʲuˈzɛntsʲɪlʲɪˈtʲerʲu. ˌzəkɔnˈtɕɪtsə ˌjɛtʲɪrˈnɔɪ ˌgɔdə ˌnəˈpyatʲu.,,
66,9cfb283a-5a7a-49fe-85ab-9bd77cb2e044,"863 год по юлианскому календарю — невисокосный год, начинающийся в пятницу.Это 863 год нашей эры, 3 год 7-го десятилетия IX века 1-го тысячелетия, 4 год 860-х годов.Он закончился 1161 год назад.","ˈoɡo ˈpə jʊˈliːənskəjə kəlʲɪˈdʲarʲɪjə nʲɪvʲɪˈsəkəsnyj ɡōd nʲɪˈkərəjəsʲtsəjə vʲɪˈtʃʊrə. ˈoɡo ˈōstə ˈnəʃrəj ˈɛrə ˈtrʲitsətый ˈgо̄d ˈsʲēmʲi ˈdʲesʲɪtʲiˈlʲiːtʲiɪ ˈnʲiːnʲiːtʲiˈjentʲiɪ ˈtʲiːzʲītʲiˈlʲiːtʲiɪ, ˈčʲiːtый ˈgо̄д ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈōstə ˈo",,
67,99b94172-3df7-4737-918b-0e2c56f11f8d,"1877 год по григорианскому календарю — невисокосный год, начинающийся в понедельник.Это 1877 год нашей эры, 7 год 8-го десятилетия XIX века 2-го тысячелетия, 8 год 1870-х годов.Он закончился 147 лет назад.",ɡʲɪˈdʲe ɡrʲɪɡɔrʲɪˈanskəjə kəlʲɪnˈdʲarʲɪ ˈnʲiːvʲɪskɔsnyɪ ɡoʊd nʲɪˈkənɪkʲɪˈnʲiːm pʲɪˈtʲerkuː ˈmʲiːdʲe ɡʲɪˈdʲe ɡrʲɪɡɔrʲɪˈanskəjə kəlʲɪnˈdʲarʲɪ ˈnʲiːvʲɪskɔsnyɪ ɡoʊd nʲɪˈkənɪkʲɪˈnʲiːm pʲɪˈtʲerkuː ˈmʲiːdʲe ɡʲɪˈdʲe ɡrʲɪɡɔrʲɪˈanskəjə kəlʲɪnˈdʲarʲɪ ˈnʲiːvʲɪskɔsnyɪ ɡoʊd nʲɪˈkənɪkʲɪˈnʲiːm pʲɪˈtʲerkuː ˈmʲiːdʲe ɡʲɪˈdʲe ɡrʲɪɡɔrʲɪˈanskəjə kəlʲɪnˈdʲarʲɪ ˈnʲiːvʲɪskɔsnyɪ ɡoʊd nʲɪˈkənɪkʲɪˈnʲiːm pʲɪˈtʲerkuː ˈmʲiːdʲe ɡʲɪˈdʲe ɡrʲɪɡɔrʲɪˈanskəjə kəlʲɪnˈdʲarʲɪ ˈnʲiːv,,
68,a89098dd-d5b9-46cd-bb60-ad3826a9969e,"Калининградская область.Расположена в Центральной Европе.На юге граничит с Польшей, на севере и востоке — с Литвой.","kəlʲɪnʲɪnɡrədskaja obləstʲ. rəspləlʲɪtə v t͡sɛntrəlʲɪskəjə jɪvropə. na juːɡʲe grənʲɪtɕɪt s pəlʲɪʃəjə, na sʲɛvʲɛrə vəstəkʲe — s lʲɪtʲɪjə.",,
69,2b990d2e-a7d3-4fcb-ae38-4aa6ab5f644a,"1226 год по юлианскому календарю — невисокосный год, начинающийся в четверг.Это 1226 год нашей эры, 6 год 3-го десятилетия XIII века 2-го тысячелетия, 7 год 1220-х годов.Он закончился 798 лет назад.",ˌdʲɪsʲɪˈtʲiːlʲiɪtʲiɪ ˈsʲeɪˌsʲeɪ ˌdʲɪsʲɪˈtʲiːlʲiɪ ˈsʲeɪˌsʲeɪ ˌdʲɪsʲɪˈtʲiːlʲiɪ ˈsʲeɪˌsʲeɪ ˌdʲɪsʲɪˈtʲiːlʲiɪ ˈsʲeɪˌsʲeɪ ˌdʲɪsʲɪˈtʲiːlʲiɪ ˈsʲeɪˌsʲeɪ ˌdʲɪsʲɪˈtʲiːlʲiɪ ˈsʲeɪˌsʲeɪ ˌdʲɪsʲɪˈtʲiːlʲiɪ ˈsʲeɪˌsʲeɪ ˌdʲɪsʲɪˈtʲiːlʲiɪ ˈsʲeɪˌsʲeɪ ˌdʲɪsʲɪˈtʲiːlʲiɪ ˈsʲeɪˌsʲeɪ ˌdʲɪsʲɪˈtʲiːlʲiɪ ˈsʲeɪˌsʲeɪ ˌdʲɪsʲɪˈtʲiːlʲiɪ ˈsʲeɪˌsʲeɪ ˌdʲɪsʲɪˈtʲiːlʲiɪ ˈsʲeɪˌsʲeɪ ˌdʲɪsʲɪˈtʲiːlʲiɪ ˈsʲeɪˌsʲeɪ ˌdʲɪsʲɪˈtʲiːlʲiɪ ˈsʲeɪˌsʲeɪ ˌ,,
70,9e7c037b-656d-4c2b-8100-bba8d038e270,"Греческий алфавит — алфавит греческого языка и других языков греческой группы.Он непрерывно используется с конца IX или начала VIII века до н. э.
Греческий алфавит — это, предположительно, первый алфавит, содержащий как согласные, так и гласные, и использующий для них раздельные знаки.",ɡrʲɛt͡sʲkʲɪj ɐlfɐvʲɪt ˈa lʲfɐvʲɪt ɡrʲɛt͡sʲkого jɪzɨkа ɪ drugʲɪx jɪzɨk греческой gruːpə. ˈOn nʲɪprʲɪrʲɪvno ɪzpolʹzovаt͡sja s kənца ɪksʲ ɪlʲ ɪ səčаlə vʲɪtʲa də n. э. ɡrʲɛt͡sʲkʲɪj ɐlfɐvʲɪt ˈe tə prʲɪdložʲɪtʲelʲnəj pʲɪrʲɪj ɐlfɐvʲɪt ɡrʲɛt͡sʲkого jɪzɨkа ɪ drugʲɪx jɪzɨk греческой gruːpə. ˈOn nʲɪprʲɪrʲɪvno ɪzpolʹzovаt͡sja s kənца ɪksʲ ɪlʲ ɪ səčаlə vʲɪtʲa də n. э. ɡrʲɛt͡sʲkʲɪj ɐlfɐvʲɪt ˈe tə prʲɪdložʲɪtʲelʲnəj pʲɪrʲɪj ɐlfɐvʲɪt ɡrʲɛt͡sʲkого jɪzɨkа ɪ drugʲɪx jɪzɨk греческой gruːpə. ˈOn nʲɪprʲɪrʲɪvno,,
71,8d89a2a2-6f42-4a86-a0ba-6c09119f8c12,"Русский алфавит.Около 863 года братья Кирилл и Мефодий из Солуни.Позже старославянский язык проник в Сербию, а в конце X века стал языком церкви в Киевской Руси.",rʊsˈkʲi jɪzɪk,,
72,4e0b24a3-e9d1-4d8b-89ce-b58e448f167e,"Украинский алфавит.А во всех случаях передаёт звук [a], но в предударных слогах может появиться небольшая огубленность — [a°] ;
Г передаёт звонкий гортанный или заднеязычный фрикативный звук [ɦ];
Ґ соответствует русскому Г;
Е соответствует русскому Э;
Є соответствует русскому Е;
Ж соответствует русскому, но перед І — смягчённый [ʑ], примерно как в русском слове «вещдок»;
И передаёт ненапряжённый неогублённый гласный переднего ряда верхнего подъёма [ɪ]; в безударных слогах может появиться сходство с Ы
I соответствует русскому И ;
Ї читается как ЙИ;
Й перед «о» обозначает полугласный [j]; в других позициях — неслоговой гласный [i̯];
О во всех позициях читается как [o]; в предударных слогах может появиться сходство с У, особенно, если в слове несколько огубленных гласных ;
Ц соответствует русскому, но перед Ь и смягчающими гласными — мягкий [t͡sj];
Ч произносится твёрдо [t͡ʃ]=[т͡ш], как в белорусском, сербском ; но перед І, Ю, Я — смягчается, как в русском;
Ш соответствует русскому, но перед смягчающими гласными — смягчённый, похожий на русский Щ;
Щ в литературном украинском произношении читается как твёрдое [ʃt͡ʃ]=[шт͡ш].","a, ɦ, ɡ, e, je, ʑ, i, i, jɪ, j, o, t͡s, t͡ʃ, ʃ, ʃt͡ʃ",,
73,4cfe41bf-b115-4ecd-9e8d-2f1b8683037e,Белорусский алфавит был создан и белорусский арабский алфавит.Древнебелорусские тексты написаны преимущественно общеславянской кириллической графикой.,bʲɛlɔrʊsˈkʲiː ɐlˈfɐvʲɪt bʊlˈdʑeɪtɕ ɪ bʲɛlɔrʊsˈkʲiː ɐrɐbˈskʲiː ɐlˈfɐvʲɪt. dʲrʲɛwnʲe bʲɛlɔrʊsˈkʲiː tʲɛkstɨ nɐpʲɪsɐnɨ pʲrʲɛmʲɛnʲnɔ ɡɐsːɡlʲaʊ̯nʲsʲkʲiː kʲɪrʲɪlʲɪtɕeskʲiː ɡrɐfʲɪkɐj.,,
74,75e0a871-730c-414f-aea6-822107057581,"Болгарский язык — язык болгар, относящийся к южной подгруппе славянской группы индоевропейской языковой семьи.Официальный язык Республики Болгария.Один из официальных языков Европейского союза, Европейского совета, Европейского парламента и Европейского центрального банка.","bəɫˈɡaːrski jɪzɨk — jɪzɨk bəɫˈɡaːr, ɐˈtrɔːdʑiˈrjɛndʑi kə jʊˈdʑiːnə pədɡruːpə sləˈvʲanskaː jɪzɨkəvə gruːpə ɪnˈdəoˈjʊropejskaː jɪzɨkəvə səˈmʲiːli. ɔˈfʲiːtsiːlnə jɪzɨk ʀɛˈpublɪkə bəɫˈɡaːrɪjə. ɔˈdʲin ɪz ɔˈfʲiːtsiːlənə jɪzɨkə jɛvˈropejskə səjuzə, jɛvˈropejskə səvətə, jɛvˈropejskə pərləˈmɛntə, ɪ jɛvˈropejskə t͡sɛntrələ bənˈkə.",,
75,5833a1f5-71bf-4c15-9269-99eb764b1921,"Вуковица, или сербская кириллица, которую в Сербии, Черногории и в Боснии называют просто «азбука» — кириллический алфавит для сербскохорватских языков, созданный в начале XIX века и с тех пор не менявшийся.Используется преимущественно в Сербии, Черногории и реже в Боснии и Герцеговине.",vʊkɔʋit͜sə,,
76,1ee92b94-66f5-41b4-95da-c5377a792a09,"Алфавит современного македонского языка был создан в 1944 году, утверждён в 1945, и с тех пор не изменялся.В нём, как и в алфавите сербского языка, по сравнению с русским, отсутствуют буквы Ё, Й, Щ, Ъ, Ы, Ь, Э, Ю, Я, но есть 7 других букв.","ɐlˈfɑvʲɪt sərˈdʲɛmnəɡə jɪzɨkə bʊl ˈstʁʊk ɪn 1944 ɡʊdə, utvərˈdʲɛn ɪn 1945, i s tɛx pɔr nɛ ɪzˈmɛnʲɪvəl. V nɛm, kɐk ɪ v ɐlˈfɑvʲɪt sɛrbəskə jɪzɨkə, pə sravnɛniy s rʊsskəm, ɐtˈsʊtstvʊjʊt bʊkɨ ʲo, j, ʂ, ʊ, ɨ, ʲ, e, jʊ, jɑ, nɔ jɛst 7 drugɨx bʊkɨ.",,
77,2582dd5e-97bc-4a5f-8c21-684d94290726,Глаголица — первый славянский алфавит.Создан в середине IX века византийским миссионером Кириллом для перевода богослужебных текстов с греческого языка на старославянский.В середине IX века княжество Великая Моравия оказалось под угрозой исчезновения.,ɡlɐɡɔlʲɪtsə — pʲerˈvʲiː slɐˈvʲanskiː ɐlˈfɐvʲɪt. səˈzdɐn vʲ sʲɛˈrʲiːdʲɪnʲe ɪksʲe vʲɪzɐnˈtʲijskʲim mʲɪˈssʲiːnʲɛrəm kʲɪˈrʲiːlʲɵm dʲeː pʲɛrˈvʲeːdʲa bɐɡɐˈsluːʐbʲɛnʲiː tʲɛkˈstɨ sʲ ɡrʲɛˈtɕɪskʲeː jɪzɨkʲeː nɐ stɐrɐˈslɐvʲanskiː. vʲ sʲɛˈrʲiːdʲɪnʲe ɪksʲe kʲnʲaˈʐɛstvə vʲɛlʲɪkʲaː mɔrɐˈvʲiːjə ɐˈkɔlɐsʲ ˈpɐd ʊɡrɐˈzʲeː ɪsʲtɕɛzˈnɛvʲɛnʲiː.,,
